countrycode,country,date,retail,grocery,parks,transit,workplaces,residential,stringencyindex,c1_school_closing,c2_workplace_closing,c3_cancel_public_events,c4_restrictions_on_gatherings,c5_close_public_transport,c6_stay_at_home_requirements,c7_restrictions_on_internal_movement,c8_international_travel_controls,e1_income_support,confirmedcases,confirmeddeaths
SE,Sweden,2021-01-11,-33.0,-14.0,-19.0,-49.0,-34.0,13.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,9433.0
SE,Sweden,2021-01-12,-32.0,-12.0,12.0,-46.0,-34.0,13.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,9433.0
SE,Sweden,2021-01-13,-35.0,-14.0,-10.0,-48.0,-33.0,13.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,9834.0
SE,Sweden,2021-01-14,-33.0,-13.0,-10.0,-49.0,-33.0,13.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,10185.0
SE,Sweden,2021-01-15,-34.0,-15.0,-12.0,-49.0,-33.0,12.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,10323.0
SE,Sweden,2021-01-16,-36.0,-14.0,29.0,-43.0,-11.0,7.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,10323.0
SE,Sweden,2021-01-17,-37.0,-19.0,19.0,-49.0,-12.0,6.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,10323.0
SE,Sweden,2021-01-18,-31.0,-14.0,-8.0,-48.0,-33.0,12.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,10323.0
SE,Sweden,2021-01-19,-31.0,-13.0,-4.0,-48.0,-33.0,12.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,10323.0
SE,Sweden,2021-01-20,-33.0,-13.0,-20.0,-49.0,-32.0,12.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,10797.0
SE,Sweden,2021-01-21,-32.0,-12.0,-14.0,-49.0,-33.0,12.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,10921.0
SE,Sweden,2021-01-22,-33.0,-15.0,-27.0,-49.0,-33.0,13.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,11005.0
SE,Sweden,2021-01-23,-29.0,-11.0,25.0,-40.0,-8.0,6.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,11005.0
SE,Sweden,2021-01-24,-31.0,-17.0,17.0,-47.0,-9.0,6.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,11005.0
SE,Sweden,2021-01-25,-26.0,-11.0,-10.0,-46.0,-32.0,11.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,11005.0
SE,Sweden,2021-01-26,-24.0,-9.0,11.0,-45.0,-31.0,10.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,11247.0
SE,Sweden,2021-01-27,-25.0,-9.0,-2.0,-46.0,-30.0,11.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,11425.0
SE,Sweden,2021-01-28,-28.0,-10.0,-6.0,-45.0,-31.0,11.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,11520.0
SE,Sweden,2021-01-29,-27.0,-12.0,-9.0,-45.0,-31.0,12.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,11591.0
SE,Sweden,2021-01-30,-26.0,-10.0,26.0,-40.0,-8.0,6.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,11591.0
SE,Sweden,2021-01-31,-27.0,-15.0,45.0,-44.0,-8.0,5.0,69.44,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,,11591.0
TR,Turkey,2020-02-15,2.0,3.0,-11.0,-4.0,7.0,1.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-02-16,7.0,6.0,14.0,2.0,5.0,0.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-02-17,6.0,5.0,10.0,5.0,8.0,-2.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-02-18,4.0,6.0,11.0,4.0,8.0,-2.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-02-19,0.0,3.0,6.0,0.0,9.0,-2.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-02-20,-1.0,2.0,2.0,0.0,10.0,-1.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-02-21,-4.0,0.0,-8.0,-3.0,7.0,0.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-02-22,0.0,1.0,-10.0,-4.0,8.0,1.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-02-23,7.0,5.0,21.0,3.0,7.0,0.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-02-24,3.0,3.0,7.0,3.0,9.0,-1.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-02-25,3.0,6.0,12.0,4.0,9.0,-2.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-02-26,1.0,6.0,15.0,3.0,10.0,-2.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-02-27,-2.0,4.0,7.0,3.0,11.0,-1.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-02-28,-3.0,3.0,6.0,0.0,8.0,-1.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-02-29,-6.0,-2.0,-16.0,-10.0,7.0,2.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-03-01,9.0,10.0,35.0,3.0,7.0,0.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-03-02,6.0,7.0,18.0,7.0,10.0,-2.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-03-03,7.0,9.0,23.0,6.0,10.0,-3.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-03-04,2.0,7.0,16.0,4.0,11.0,-2.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-03-05,3.0,8.0,10.0,4.0,12.0,-2.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-03-06,6.0,10.0,17.0,4.0,9.0,-2.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-03-07,13.0,12.0,34.0,9.0,10.0,-2.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-03-08,18.0,15.0,68.0,12.0,8.0,-3.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-03-09,8.0,8.0,24.0,8.0,10.0,-3.0,23.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-03-10,2.0,7.0,4.0,1.0,10.0,-2.0,23.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
TR,Turkey,2020-03-11,3.0,21.0,15.0,3.0,11.0,-2.0,23.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
TR,Turkey,2020-03-12,6.0,19.0,25.0,6.0,12.0,-2.0,23.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
TR,Turkey,2020-03-13,-2.0,14.0,11.0,2.0,6.0,0.0,23.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0
TR,Turkey,2020-03-14,-7.0,10.0,10.0,-4.0,4.0,1.0,23.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0
TR,Turkey,2020-03-15,-15.0,5.0,3.0,-16.0,1.0,2.0,23.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0
TR,Turkey,2020-03-16,-12.0,13.0,-13.0,-14.0,-12.0,5.0,52.78,3.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,18.0,0.0
TR,Turkey,2020-03-17,-26.0,14.0,-19.0,-22.0,-19.0,8.0,52.78,3.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,47.0,1.0
TR,Turkey,2020-03-18,-37.0,1.0,-29.0,-33.0,-23.0,11.0,58.33,3.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,98.0,1.0
TR,Turkey,2020-03-19,-41.0,-3.0,-28.0,-38.0,-25.0,13.0,58.33,3.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,192.0,3.0
TR,Turkey,2020-03-20,-45.0,-6.0,-27.0,-41.0,-30.0,16.0,58.33,3.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,359.0,4.0
TR,Turkey,2020-03-21,-52.0,-10.0,-32.0,-46.0,-26.0,15.0,62.04,3.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,670.0,9.0
TR,Turkey,2020-03-22,-64.0,-20.0,-33.0,-55.0,-35.0,13.0,62.04,3.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,1236.0,30.0
TR,Turkey,2020-03-23,-51.0,-13.0,-32.0,-48.0,-37.0,16.0,62.04,3.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,1529.0,37.0
TR,Turkey,2020-03-24,-57.0,-21.0,-39.0,-54.0,-42.0,18.0,67.59,3.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,1872.0,44.0
TR,Turkey,2020-03-25,-58.0,-22.0,-38.0,-55.0,-43.0,19.0,67.59,3.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,2433.0,59.0
TR,Turkey,2020-03-26,-57.0,-20.0,-32.0,-55.0,-43.0,19.0,67.59,3.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,3629.0,75.0
TR,Turkey,2020-03-27,-59.0,-21.0,-40.0,-57.0,-45.0,22.0,70.37,3.0,2.0,2.0,0.0,1.0,2.0,1.0,4.0,0.0,5698.0,92.0
TR,Turkey,2020-03-28,-66.0,-27.0,-57.0,-63.0,-40.0,20.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,0.0,7402.0,108.0
TR,Turkey,2020-03-29,-75.0,-39.0,-58.0,-71.0,-45.0,17.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,0.0,9217.0,131.0
TR,Turkey,2020-03-30,-57.0,-24.0,-39.0,-58.0,-47.0,21.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,0.0,10827.0,168.0
TR,Turkey,2020-03-31,-61.0,-27.0,-45.0,-61.0,-49.0,21.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,0.0,13531.0,214.0
TR,Turkey,2020-04-01,-61.0,-25.0,-47.0,-62.0,-49.0,22.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,0.0,15679.0,277.0
TR,Turkey,2020-04-02,-62.0,-27.0,-46.0,-64.0,-50.0,23.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,0.0,18135.0,356.0
TR,Turkey,2020-04-03,-62.0,-22.0,-47.0,-64.0,-50.0,25.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,0.0,20921.0,425.0
TR,Turkey,2020-04-04,-70.0,-30.0,-60.0,-70.0,-46.0,23.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,0.0,23934.0,501.0
TR,Turkey,2020-04-05,-76.0,-40.0,-61.0,-76.0,-48.0,19.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,0.0,27069.0,574.0
TR,Turkey,2020-04-06,-61.0,-26.0,-49.0,-65.0,-51.0,23.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,0.0,30217.0,649.0
TR,Turkey,2020-04-07,-64.0,-25.0,-49.0,-65.0,-52.0,23.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,725.0
TR,Turkey,2020-04-08,-65.0,-26.0,-49.0,-65.0,-51.0,23.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,812.0
TR,Turkey,2020-04-09,-64.0,-25.0,-43.0,-63.0,-50.0,23.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,908.0
TR,Turkey,2020-04-10,-61.0,-15.0,-41.0,-61.0,-51.0,24.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,1006.0
TR,Turkey,2020-04-11,-92.0,-83.0,-81.0,-90.0,-78.0,34.0,77.78,3.0,2.0,2.0,0.0,1.0,3.0,2.0,4.0,2.0,,1101.0
TR,Turkey,2020-04-12,-93.0,-85.0,-79.0,-90.0,-70.0,25.0,77.78,3.0,2.0,2.0,0.0,1.0,3.0,2.0,4.0,2.0,,1198.0
TR,Turkey,2020-04-13,-52.0,9.0,-32.0,-55.0,-48.0,19.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,1296.0
TR,Turkey,2020-04-14,-58.0,-12.0,-39.0,-59.0,-49.0,20.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,1403.0
TR,Turkey,2020-04-15,-62.0,-15.0,-46.0,-63.0,-49.0,22.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,1518.0
TR,Turkey,2020-04-16,-56.0,-3.0,-35.0,-58.0,-47.0,21.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,1643.0
TR,Turkey,2020-04-17,-53.0,15.0,-31.0,-57.0,-48.0,21.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,1769.0
TR,Turkey,2020-04-18,-92.0,-84.0,-79.0,-90.0,-76.0,31.0,77.78,3.0,2.0,2.0,0.0,1.0,3.0,2.0,4.0,2.0,,1890.0
TR,Turkey,2020-04-19,-92.0,-84.0,-76.0,-89.0,-66.0,22.0,77.78,3.0,2.0,2.0,0.0,1.0,3.0,2.0,4.0,2.0,,2017.0
TR,Turkey,2020-04-20,-52.0,-1.0,-28.0,-53.0,-44.0,16.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,2140.0
TR,Turkey,2020-04-21,-51.0,11.0,-35.0,-54.0,-45.0,17.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,2259.0
TR,Turkey,2020-04-22,-49.0,23.0,-31.0,-51.0,-45.0,16.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,2376.0
TR,Turkey,2020-04-23,-87.0,-70.0,-71.0,-87.0,-80.0,35.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,2491.0
TR,Turkey,2020-04-24,-87.0,-65.0,-74.0,-88.0,-78.0,39.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,2600.0
TR,Turkey,2020-04-25,-91.0,-82.0,-79.0,-90.0,-74.0,33.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,2706.0
TR,Turkey,2020-04-26,-91.0,-82.0,-75.0,-88.0,-63.0,23.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,2805.0
TR,Turkey,2020-04-27,-47.0,15.0,-21.0,-49.0,-43.0,17.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,2900.0
TR,Turkey,2020-04-28,-54.0,-1.0,-29.0,-53.0,-45.0,17.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,2992.0
TR,Turkey,2020-04-29,-56.0,-2.0,-30.0,-53.0,-43.0,19.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,3081.0
TR,Turkey,2020-04-30,-49.0,18.0,-20.0,-49.0,-42.0,16.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,3174.0
TR,Turkey,2020-05-01,-87.0,-65.0,-72.0,-87.0,-80.0,38.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,3258.0
TR,Turkey,2020-05-02,-91.0,-81.0,-78.0,-89.0,-72.0,32.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,3336.0
TR,Turkey,2020-05-03,-91.0,-81.0,-76.0,-88.0,-61.0,23.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,3397.0
TR,Turkey,2020-05-04,-49.0,10.0,-27.0,-51.0,-40.0,16.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,3461.0
TR,Turkey,2020-05-05,-52.0,-1.0,-27.0,-51.0,-41.0,17.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,3520.0
TR,Turkey,2020-05-06,-53.0,-1.0,-26.0,-50.0,-40.0,17.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,3584.0
TR,Turkey,2020-05-07,-52.0,0.0,-24.0,-50.0,-39.0,18.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,3641.0
TR,Turkey,2020-05-08,-49.0,17.0,-23.0,-50.0,-40.0,19.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,3689.0
TR,Turkey,2020-05-09,-85.0,-69.0,-70.0,-85.0,-64.0,28.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,3739.0
TR,Turkey,2020-05-10,-83.0,-65.0,-55.0,-82.0,-51.0,20.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,3786.0
TR,Turkey,2020-05-11,-41.0,13.0,-12.0,-42.0,-36.0,14.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,3841.0
TR,Turkey,2020-05-12,-46.0,4.0,-18.0,-45.0,-37.0,15.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,3894.0
TR,Turkey,2020-05-13,-45.0,9.0,0.0,-44.0,-36.0,15.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,3952.0
TR,Turkey,2020-05-14,-46.0,7.0,-11.0,-44.0,-35.0,14.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4007.0
TR,Turkey,2020-05-15,-39.0,33.0,-1.0,-40.0,-36.0,14.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4055.0
TR,Turkey,2020-05-16,-79.0,-60.0,-61.0,-82.0,-56.0,25.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4096.0
TR,Turkey,2020-05-17,-80.0,-60.0,-51.0,-81.0,-45.0,19.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4140.0
TR,Turkey,2020-05-18,-69.0,-30.0,-46.0,-76.0,-64.0,27.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4171.0
TR,Turkey,2020-05-19,-72.0,-37.0,-48.0,-78.0,-69.0,28.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4199.0
TR,Turkey,2020-05-20,-34.0,33.0,7.0,-33.0,-33.0,11.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4222.0
TR,Turkey,2020-05-21,-36.0,31.0,-5.0,-37.0,-34.0,12.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4249.0
TR,Turkey,2020-05-22,-31.0,57.0,-1.0,-36.0,-35.0,12.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4276.0
TR,Turkey,2020-05-23,-86.0,-52.0,-74.0,-83.0,-71.0,31.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4308.0
TR,Turkey,2020-05-24,-92.0,-85.0,-68.0,-85.0,-62.0,22.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4340.0
TR,Turkey,2020-05-25,-92.0,-86.0,-71.0,-87.0,-85.0,35.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4369.0
TR,Turkey,2020-05-26,-91.0,-84.0,-69.0,-86.0,-83.0,32.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4397.0
TR,Turkey,2020-05-27,-37.0,23.0,-4.0,-38.0,-29.0,9.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4431.0
TR,Turkey,2020-05-28,-39.0,12.0,-4.0,-37.0,-29.0,11.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4461.0
TR,Turkey,2020-05-29,-36.0,26.0,4.0,-35.0,-29.0,12.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4489.0
TR,Turkey,2020-05-30,-74.0,-43.0,-54.0,-76.0,-45.0,22.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4515.0
TR,Turkey,2020-05-31,-77.0,-57.0,-41.0,-74.0,-34.0,15.0,75.93,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,,4540.0
TR,Turkey,2020-06-01,-25.0,13.0,6.0,-23.0,-21.0,7.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4563.0
TR,Turkey,2020-06-02,-29.0,8.0,5.0,-26.0,-22.0,7.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4585.0
TR,Turkey,2020-06-03,-25.0,14.0,24.0,-24.0,-20.0,6.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4609.0
TR,Turkey,2020-06-04,-27.0,11.0,22.0,-22.0,-19.0,7.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4630.0
TR,Turkey,2020-06-05,-22.0,23.0,44.0,-19.0,-20.0,6.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4648.0
TR,Turkey,2020-06-06,-36.0,1.0,9.0,-29.0,-12.0,6.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4669.0
TR,Turkey,2020-06-07,-38.0,-1.0,38.0,-26.0,-7.0,1.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4692.0
TR,Turkey,2020-06-08,-23.0,8.0,24.0,-22.0,-18.0,5.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4711.0
TR,Turkey,2020-06-09,-26.0,6.0,23.0,-24.0,-19.0,5.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4729.0
TR,Turkey,2020-06-10,-22.0,12.0,38.0,-21.0,-17.0,4.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4746.0
TR,Turkey,2020-06-11,-20.0,13.0,37.0,-21.0,-17.0,5.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4763.0
TR,Turkey,2020-06-12,-23.0,13.0,29.0,-24.0,-19.0,6.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4778.0
TR,Turkey,2020-06-13,-28.0,7.0,19.0,-26.0,-6.0,4.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4792.0
TR,Turkey,2020-06-14,-30.0,3.0,43.0,-25.0,-2.0,0.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4807.0
TR,Turkey,2020-06-15,-17.0,12.0,31.0,-20.0,-16.0,4.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4825.0
TR,Turkey,2020-06-16,-18.0,14.0,37.0,-19.0,-16.0,3.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4842.0
TR,Turkey,2020-06-17,-22.0,11.0,31.0,-21.0,-16.0,4.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4861.0
TR,Turkey,2020-06-18,-20.0,10.0,33.0,-22.0,-16.0,4.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4882.0
TR,Turkey,2020-06-19,-21.0,17.0,26.0,-22.0,-18.0,5.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4905.0
TR,Turkey,2020-06-20,-45.0,-16.0,4.0,-41.0,-25.0,10.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4927.0
TR,Turkey,2020-06-21,-29.0,3.0,49.0,-23.0,2.0,-1.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4950.0
TR,Turkey,2020-06-22,-13.0,13.0,41.0,-16.0,-17.0,2.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,4974.0
TR,Turkey,2020-06-23,-20.0,9.0,27.0,-21.0,-18.0,3.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,5001.0
TR,Turkey,2020-06-24,-20.0,11.0,36.0,-19.0,-15.0,3.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,5025.0
TR,Turkey,2020-06-25,-16.0,14.0,52.0,-15.0,-14.0,2.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,5046.0
TR,Turkey,2020-06-26,-18.0,19.0,44.0,-16.0,-17.0,3.0,63.89,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,,5065.0
